,Time,Parts,Joint,Label,X,Y,Z
809,38,Left Leg,Left Ankle,11,0.2027952333010034,0.04715579346157019,-0.8468175530433655
810,38,Right Leg,Mid Hip,-,0.0,0.0,0.0
811,38,Right Leg,Right Hip,8,-0.023138616510550485,0.1332785446975322,-0.003447413444519043
812,38,Right Leg,Right Knee,10,-0.23209715289704028,0.0800812502238841,-0.39677774906158453
813,38,Right Leg,Right Ankle,12,-0.3135001699411077,0.08404749229885049,-0.8214654922485353
814,38,Body,Mid Hip,14,0.0,0.0,0.0
815,38,Body,Waist,-,0.031766298881848315,0.005344357046851592,0.22746992111206055
816,38,Body,Mid Shoulder,13,0.027068849376519113,-0.01768514915966071,0.48241353034973145
817,38,Body,Head,-,-0.03733263564936348,-0.038400713649025406,0.5460164546966553
818,38,Body,Nose,0,0.029268525264342315,-0.009440366473427208,0.6240499019622803
819,39,Left Hand,Mid Shoulder,-,0.026190966389549333,-0.018723142489761743,0.48193567991256714
820,39,Left Hand,Left Shoulder,1,0.08183664085663614,-0.13842828308042954,0.44034165143966675
821,39,Left Hand,Left Elbow,3,0.16679796578682723,-0.24945778881010475,0.20834511518478394
822,39,Left Hand,Left Wrist,5,0.026834577343834036,-0.23118474815782974,0.025885701179504395
823,39,Right Hand,Mid Shoulder,-,0.026190966389549333,-0.018723142489761743,0.48193567991256714
824,39,Right Hand,Right Shoulder,2,-0.002244703449832665,0.11928548182549996,0.4595986008644104
825,39,Right Hand,Right Elbow,4,-0.019284307934867666,0.27904154624047806,0.23334985971450806
826,39,Right Hand,Right Wrist,6,-0.11895471809111767,0.17938174571099805,0.043267369270324596
827,39,Left Leg,Mid Hip,-,0.0,0.0,0.0
828,39,Left Leg,Left Hip,7,0.026415310821903334,-0.13253743682798813,0.0030099153518676758
829,39,Left Leg,Left Knee,9,0.07013748588360613,-0.036915493354172144,-0.4306377172470093
830,39,Left Leg,Left Ankle,11,0.21655303242005172,0.047522502794890856,-0.8437636494636537
831,39,Right Leg,Mid Hip,-,0.0,0.0,0.0
832,39,Right Leg,Right Hip,8,-0.026405543067085067,0.13254095877709915,-0.0030519962310791016
833,39,Right Leg,Right Knee,10,-0.23105689881049327,0.07531436051431226,-0.3998825252056122
834,39,Right Leg,Right Ankle,12,-0.3269662856837385,0.07463039721551465,-0.8203547596931458
835,39,Body,Mid Hip,14,0.0,0.0,0.0
836,39,Body,Waist,-,0.030898284188879136,0.005087199464469356,0.2273603081703186
837,39,Body,Mid Shoulder,13,0.026190966389549333,-0.018723142489761743,0.48193567991256714
838,39,Body,Head,-,-0.03792446477018527,-0.04099063311514325,0.5454691052436829
839,39,Body,Nose,0,0.027314797065628137,-0.010478598222107345,0.6235410571098328
840,40,Left Hand,Mid Shoulder,-,0.027227982375734375,-0.019019047944311654,0.482063889503479
841,40,Left Hand,Left Shoulder,1,0.08507157066833307,-0.13752285691953145,0.44030821323394775
842,40,Left Hand,Left Elbow,3,0.17187560299407778,-0.24488627466416796,0.20815396308898926
843,40,Left Hand,Left Wrist,5,0.030587769541852976,-0.23079210075593434,0.02445697784423828
844,40,Right Hand,Mid Shoulder,-,0.027227982375734375,-0.019019047944311654,0.482063889503479
845,40,Right Hand,Right Shoulder,2,-0.003725760187990025,0.11866738346361665,0.45878517627716064
846,40,Right Hand,Right Elbow,4,-0.024737947192079425,0.27802940157198464,0.23306381702423096
847,40,Right Hand,Right Wrist,6,-0.12386754950512112,0.17344281521582156,0.04435354471206665
848,40,Left Leg,Mid Hip,-,0.0,0.0,0.0
849,40,Left Leg,Left Hip,7,0.029350183401220375,-0.13157872411466084,0.0025991201400756836
850,40,Left Leg,Left Knee,9,0.07854171792041598,-0.03635517808652365,-0.4306777715682984
851,40,Left Leg,Left Ankle,11,0.23425080576907928,0.04961754825853854,-0.8395230174064637
852,40,Right Leg,Mid Hip,-,0.0,0.0,0.0
853,40,Right Leg,Right Hip,8,-0.029340602960473826,0.13158281591677223,-0.002641022205352783
854,40,Right Leg,Right Knee,10,-0.22960918447006404,0.06971274760508095,-0.4018102288246155
855,40,Right Leg,Right Ankle,12,-0.3305054833554095,0.06672569063448454,-0.8205240964889526
856,40,Body,Mid Hip,14,0.0,0.0,0.0
857,40,Body,Waist,-,0.031485579404943474,0.004729498894448545,0.2270646095275879
858,40,Body,Mid Shoulder,13,0.027227982375734375,-0.019019047944311654,0.482063889503479
859,40,Body,Head,-,-0.03727495720613652,-0.04280988427854025,0.5461645126342773
860,40,Body,Nose,0,0.026864319536798575,-0.010441164700750955,0.6241238117218018
861,41,Left Hand,Mid Shoulder,-,0.029392234002443663,-0.02039790170056218,0.4815453290939331
862,41,Left Hand,Left Shoulder,1,0.08970638639220846,-0.13737842457157967,0.4386320114135742
863,41,Left Hand,Left Elbow,3,0.17960801250228536,-0.23946957306725378,0.20628666877746582
864,41,Left Hand,Left Wrist,5,0.035545761649700566,-0.22839188592297427,0.024226844310760498
865,41,Right Hand,Mid Shoulder,-,0.029392234002443663,-0.02039790170056218,0.4815453290939331
866,41,Right Hand,Right Shoulder,2,-0.004782957072165937,0.11660596711772082,0.4577934741973877
867,41,Right Hand,Right Elbow,4,-0.029897068674472338,0.2759527562393486,0.23140323162078857
868,41,Right Hand,Right Wrist,6,-0.12506196373215053,0.1706438211931526,0.04185968637466431
869,41,Left Leg,Mid Hip,-,0.0,0.0,0.0
870,41,Left Leg,Left Hip,7,0.03304313397893556,-0.13070136325222848,0.0015901923179626465
871,41,Left Leg,Left Knee,9,0.08700269735345496,-0.036815315650528584,-0.4316096901893616
872,41,Left Leg,Left Ankle,11,0.25341841108092916,0.049926221205168916,-0.8364946842193604
873,41,Right Leg,Mid Hip,-,0.0,0.0,0.0
874,41,Right Leg,Right Hip,8,-0.03303368114939074,0.130705714060241,-0.0016325712203979492
875,41,Right Leg,Right Knee,10,-0.22701082103958464,0.06399422867434622,-0.4034975171089173
876,41,Right Leg,Right Ankle,12,-0.32588357203712803,0.06099909527438282,-0.8226302862167358
877,41,Body,Mid Hip,14,0.0,0.0,0.0
878,41,Body,Waist,-,0.03273123777398716,0.0037493555082619185,0.22651195526123047
879,41,Body,Mid Shoulder,13,0.029392234002443663,-0.02039790170056218,0.4815453290939331
880,41,Body,Head,-,-0.035973359877971234,-0.04547578112942568,0.5460458993911743
881,41,Body,Nose,0,0.02788783884534486,-0.011201977895325382,0.6232969760894775
882,42,Left Hand,Mid Shoulder,-,0.0319581761305016,-0.020669035284299704,0.48092055320739746
883,42,Left Hand,Left Shoulder,1,0.09457368993207631,-0.1363783996985148,0.43770408630371094
884,42,Left Hand,Left Elbow,3,0.1868285074178857,-0.2333774637863825,0.2042090892791748
885,42,Left Hand,Left Wrist,5,0.0420983120147866,-0.2293472957298945,0.022921442985534668
886,42,Right Hand,Mid Shoulder,-,0.0319581761305016,-0.020669035284299704,0.48092055320739746
887,42,Right Hand,Right Shoulder,2,-0.005246983533652298,0.11556527796528819,0.4566459655761719
888,42,Right Hand,Right Elbow,4,-0.0356721446569281,0.2743771154000569,0.22939610481262207
889,42,Right Hand,Right Wrist,6,-0.1284238115604239,0.1672294366671849,0.039936184883117676
890,42,Left Leg,Mid Hip,-,0.0,0.0,0.0
891,42,Left Leg,Left Hip,7,0.0369381889049691,-0.1294600587771128,0.0004888772964477539
892,42,Left Leg,Left Knee,9,0.09636857950135891,-0.0360105257914256,-0.43249100446701055
893,42,Left Leg,Left Ankle,11,0.2722850277368707,0.05107823792241099,-0.8342661261558534
894,42,Right Leg,Mid Hip,-,0.0,0.0,0.0
895,42,Right Leg,Right Hip,8,-0.036928968196662,0.1294643062665272,-0.000531613826751709
896,42,Right Leg,Right Knee,10,-0.2242844120319205,0.0591661411835957,-0.4049485921859741
897,42,Right Leg,Right Ankle,12,-0.3176887795980292,0.056102909476976395,-0.8248906135559082
898,42,Body,Mid Hip,14,0.0,0.0,0.0
899,42,Body,Waist,-,0.034027984673230004,0.0030172992064762963,0.2261284589767456
900,42,Body,Mid Shoulder,13,0.0319581761305016,-0.020669035284299704,0.48092055320739746
901,42,Body,Head,-,-0.0330012903268652,-0.0462131720469187,0.5468339920043945
902,42,Body,Nose,0,0.0306956175063533,-0.009307942955274404,0.6229431629180908
903,43,Left Hand,Mid Shoulder,-,0.035848590504428963,-0.021429752923722796,0.48012614250183105
904,43,Left Hand,Left Shoulder,1,0.09939796007802207,-0.1362896617429214,0.43662261962890625
905,43,Left Hand,Left Elbow,3,0.19111013687779627,-0.2319300975577789,0.20260286331176758
906,43,Left Hand,Left Wrist,5,0.04922667421033106,-0.2275556679742294,0.01988399028778076
907,43,Right Hand,Mid Shoulder,-,0.035848590504428963,-0.021429752923722796,0.48012614250183105
908,43,Right Hand,Right Shoulder,2,-0.002784934867122437,0.1145156268103164,0.4556131362915039
909,43,Right Hand,Right Elbow,4,-0.036412862170436634,0.2757368628008407,0.22957885265350342
910,43,Right Hand,Right Wrist,6,-0.12918673180411133,0.1654499415380996,0.040153443813323975
911,43,Left Leg,Mid Hip,-,0.0,0.0,0.0
912,43,Left Leg,Left Hip,7,0.03950041807820516,-0.1281725969092804,-0.0006061792373657227
913,43,Left Leg,Left Knee,9,0.10359774060179916,-0.0354677196519332,-0.4334309101104737
914,43,Left Leg,Left Ankle,11,0.28888944066693506,0.051196778200392104,-0.8319789171218873
915,43,Right Leg,Mid Hip,-,0.0,0.0,0.0
916,43,Right Leg,Right Hip,8,-0.039490548003413936,0.1281769815905136,0.0005635619163513184
917,43,Right Leg,Right Knee,10,-0.22045188866923124,0.0546959284765762,-0.4058874845504761
918,43,Right Leg,Right Ankle,12,-0.30718433581660065,0.0513419751150649,-0.8271898031234742
919,43,Body,Mid Hip,14,0.0,0.0,0.0
920,43,Body,Waist,-,0.03583940393855296,0.0024288538916152026,0.22573792934417702
921,43,Body,Mid Shoulder,13,0.035848590504428963,-0.021429752923722796,0.48012614250183105
922,43,Body,Head,-,-0.028462064493396538,-0.047287797548051395,0.5469164848327637
923,43,Body,Nose,0,0.034024882089397565,-0.008520638562913498,0.6226694583892822
924,44,Left Hand,Mid Shoulder,-,0.040569039133515575,-0.021393077360698922,0.48009824752807617
925,44,Left Hand,Left Shoulder,1,0.10572903051706807,-0.13545294283539983,0.4365837574005125
926,44,Left Hand,Left Elbow,3,0.19790150418612026,-0.22802412687451573,0.20245754718780518
927,44,Left Hand,Left Wrist,5,0.05420808687540547,-0.22364708958775734,0.019048690795898438
928,44,Right Hand,Mid Shoulder,-,0.040569039133515575,-0.021393077360698922,0.48009824752807617
929,44,Right Hand,Right Shoulder,2,-3.6637511584558524e-06,0.11454106689780018,0.45512819290161133
930,44,Right Hand,Right Elbow,4,-0.03725616440442532,0.27576951505034225,0.23037397861480713
931,44,Right Hand,Right Wrist,6,-0.13029405281213252,0.16311290682642718,0.04136860370635986
932,44,Left Leg,Mid Hip,-,0.0,0.0,0.0
933,44,Left Leg,Left Hip,7,0.04287998571726347,-0.12765133558423253,-0.002137899398803711
934,44,Left Leg,Left Knee,9,0.11011006131502647,-0.034934775816509424,-0.4356951713562012
935,44,Left Leg,Left Ankle,11,0.30935950770708587,0.05445806504576458,-0.8269445896148683
936,44,Right Leg,Mid Hip,-,0.0,0.0,0.0
937,44,Right Leg,Right Hip,8,-0.042869677695307425,0.12765534044592639,0.002095937728881836
938,44,Right Leg,Right Knee,10,-0.21321616873410673,0.04777364255278368,-0.40660893917083746
939,44,Right Leg,Right Ankle,12,-0.2895643840756747,0.04777870894758958,-0.8302215337753296
940,44,Body,Mid Hip,14,0.0,0.0,0.0
941,44,Body,Waist,-,0.038188925084796176,0.0017264318594242764,0.22529006004333496
942,44,Body,Mid Shoulder,13,0.040569039133515575,-0.021393077360698922,0.48009824752807617
943,44,Body,Head,-,-0.023470265718970023,-0.046807007776806124,0.5470714569091797
944,44,Body,Nose,0,0.03867074295612838,-0.007525401102611724,0.6222188472747803
945,45,Left Hand,Mid Shoulder,-,0.0443437607664236,-0.02090667485026636,0.4793371558189392
946,45,Left Hand,Left Shoulder,1,0.11102191598001801,-0.13414077757624907,0.436292827129364
947,45,Left Hand,Left Elbow,3,0.2028679946142801,-0.22292508481768886,0.20111340284347534
948,45,Left Hand,Left Wrist,5,0.058420623250640305,-0.22181473969249055,0.015927255153656006
949,45,Right Hand,Mid Shoulder,-,0.0443437607664236,-0.02090667485026636,0.4793371558189392
950,45,Right Hand,Right Shoulder,2,0.0022817501503595034,0.11498154402943324,0.4537509083747864
951,45,Right Hand,Right Elbow,4,-0.036442597798668395,0.27595485450001433,0.22844916582107544
952,45,Right Hand,Right Wrist,6,-0.13160697131570478,0.16399599314900115,0.041759192943573
953,45,Left Leg,Mid Hip,-,0.0,0.0,0.0
954,45,Left Leg,Left Hip,7,0.045581827469504704,-0.12710629700450227,-0.004047393798828125
955,45,Left Leg,Left Knee,9,0.1155540743548044,-0.03373380302218716,-0.4380704760551453
956,45,Left Leg,Left Ankle,11,0.3278276422697672,0.05873639584751794,-0.8200724124908448
957,45,Right Leg,Mid Hip,-,0.0,0.0,0.0
958,45,Right Leg,Right Hip,8,-0.0455709448378911,0.12711022497387603,0.004005312919616699
959,45,Right Leg,Right Knee,10,-0.2064726403277745,0.04293392301769924,-0.4069093465805054
960,45,Right Leg,Right Ankle,12,-0.2693112990182271,0.04766960145207114,-0.8319889307022095
961,45,Body,Mid Hip,14,0.0,0.0,0.0
962,45,Body,Waist,-,0.0403289856094488,0.00097776652546594,0.22454231977462769
963,45,Body,Mid Shoulder,13,0.0443437607664236,-0.02090667485026636,0.4793371558189392
964,45,Body,Head,-,-0.019971308700405598,-0.04542194603709496,0.5461247563362122
965,45,Body,Nose,0,0.0417990335899958,-0.00640164612559596,0.6216016411781309
966,46,Left Hand,Mid Shoulder,-,0.05035001238502442,-0.02134153968836463,0.4786897897720337
967,46,Left Hand,Left Shoulder,1,0.11717681785739842,-0.13418740756060282,0.4354304075241089
968,46,Left Hand,Left Elbow,3,0.2058583666912454,-0.22230187780405683,0.19817888736724854
969,46,Left Hand,Left Wrist,5,0.061927633487357525,-0.22153747803713483,0.012137174606323242
970,46,Right Hand,Mid Shoulder,-,0.05035001238502442,-0.02134153968836463,0.4786897897720337
971,46,Right Hand,Right Shoulder,2,0.007283514492883022,0.11454921238873787,0.4532099962234497
972,46,Right Hand,Right Elbow,4,-0.033958269155846176,0.27257933490727737,0.22714447975158691
973,46,Right Hand,Right Wrist,6,-0.13401554325901088,0.15598265104745218,0.044216275215148926
974,46,Left Leg,Mid Hip,-,0.0,0.0,0.0
975,46,Left Leg,Left Hip,7,0.04764192005313812,-0.12654793984438584,-0.005961000919342041
976,46,Left Leg,Left Knee,9,0.11822758814014372,-0.03439790732409163,-0.4409998059272766
977,46,Left Leg,Left Ankle,11,0.3435920943848032,0.061319254569752873,-0.8131300210952759
978,46,Right Leg,Mid Hip,-,0.0,0.0,0.0
979,46,Right Leg,Right Hip,8,-0.047629451251850675,0.12655174010251358,0.005918025970458984
980,46,Right Leg,Right Knee,10,-0.1988716105588537,0.04011317365620917,-0.4078478217124939
981,46,Right Leg,Right Ankle,12,-0.24937282303653768,0.04857578151677437,-0.8343954086303712
982,46,Body,Mid Hip,14,0.0,0.0,0.0
983,46,Body,Waist,-,0.04379911919750152,0.0006002711579639715,0.2238457202911377
984,46,Body,Mid Shoulder,13,0.05035001238502442,-0.02134153968836463,0.4786897897720337
985,46,Body,Head,-,-0.014576495497749378,-0.044122434921518926,0.5458290576934814
986,46,Body,Nose,0,0.04976375972546512,-0.004913367100016329,0.6205716133117676
987,47,Left Hand,Mid Shoulder,-,0.05524320887070637,-0.02151196457998591,0.4779812097549436
988,47,Left Hand,Left Shoulder,1,0.12268675105315197,-0.1337583587373956,0.4352068901062014
989,47,Left Hand,Left Elbow,3,0.21080841855746257,-0.2203688249792321,0.19620513916015603
990,47,Left Hand,Left Wrist,5,0.06579957144003856,-0.2191154883112176,0.009891271591186523
991,47,Right Hand,Mid Shoulder,-,0.05524320887070637,-0.02151196457998591,0.4779812097549436
992,47,Right Hand,Right Shoulder,2,0.010718993708905966,0.11421201370103509,0.4511667490005493
993,47,Right Hand,Right Elbow,4,-0.03027599318284043,0.2715060784612433,0.22492003440856934
994,47,Right Hand,Right Wrist,6,-0.13336411876935014,0.153194554070069,0.04411798715591431
995,47,Left Leg,Mid Hip,-,0.0,0.0,0.0
996,47,Left Leg,Left Hip,7,0.05057504014712317,-0.12577291586057981,-0.007918775081634521
997,47,Left Leg,Left Knee,9,0.12054752545100196,-0.03530316807882621,-0.4456694126129151
998,47,Left Leg,Left Ankle,11,0.3590054138157939,0.06135339281900079,-0.8063672780990601
999,47,Right Leg,Mid Hip,-,0.0,0.0,0.0
1000,47,Right Leg,Right Hip,8,-0.050561942293825234,0.12577656648500118,0.007876753807067871
1001,47,Right Leg,Right Knee,10,-0.19005317254323012,0.037279672840668285,-0.4088418483734131
1002,47,Right Leg,Right Ankle,12,-0.22699078185814864,0.05035419009072939,-0.837129831314087
1003,47,Body,Mid Hip,14,0.0,0.0,0.0
1004,47,Body,Waist,-,0.04661498577934247,-5.234040872892365e-05,0.22306621074676514
1005,47,Body,Mid Shoulder,13,0.05524320887070637,-0.02151196457998591,0.4779812097549436
1006,47,Body,Head,-,-0.009672096132817333,-0.04413365580694511,0.5453974008560181
1007,47,Body,Nose,0,0.055483229324636264,-0.004542581817076912,0.6199798583984375
1008,48,Left Hand,Mid Shoulder,-,0.061913207413454054,-0.02069129912160852,0.47761762142181396
1009,48,Left Hand,Left Shoulder,1,0.12923990214039804,-0.1332496043851278,0.4350367784500122
1010,48,Left Hand,Left Elbow,3,0.21428042674233436,-0.21965485183500272,0.19482505321502686
1011,48,Left Hand,Left Wrist,5,0.06789773726632116,-0.21786212293409332,0.0084075927734375
1012,48,Right Hand,Mid Shoulder,-,0.061913207413454054,-0.02069129912160852,0.47761762142181396
1013,48,Right Hand,Right Shoulder,2,0.016940530629653852,0.11524856718278897,0.450081467628479
1014,48,Right Hand,Right Elbow,4,-0.024822756407957048,0.272176182586918,0.22359871864318848
1015,48,Right Hand,Right Wrist,6,-0.13076814985106464,0.15254994364477167,0.0462532639503479
1016,48,Left Leg,Mid Hip,-,0.0,0.0,0.0
1017,48,Left Leg,Left Hip,7,0.05266197794844625,-0.12479920057558042,-0.01014566421508789
1018,48,Left Leg,Left Knee,9,0.12213875377346985,-0.03719263641141872,-0.4495263993740082
1019,48,Left Leg,Left Ankle,11,0.37197864079644205,0.06296212108827598,-0.7998012900352479
1020,48,Right Leg,Mid Hip,-,0.0,0.0,0.0
1021,48,Right Leg,Right Hip,8,-0.05264751589129445,0.12480241687990198,0.010103702545166016
1022,48,Right Leg,Right Knee,10,-0.18095420276949875,0.03484860690332418,-0.4091823697090149
1023,48,Right Leg,Right Ankle,12,-0.20421951985190384,0.05054277809358608,-0.839658796787262
1024,48,Body,Mid Hip,14,0.0,0.0,0.0
1025,48,Body,Waist,-,0.050619084628124256,-0.0007680591752432203,0.22241079807281494
1026,48,Body,Mid Shoulder,13,0.061913207413454054,-0.02069129912160852,0.47761762142181396
1027,48,Body,Head,-,-0.003035624271433247,-0.04230409232877712,0.5459643602371218
1028,48,Body,Nose,0,0.06180389994551655,-0.0016908582856558203,0.619889497756958
1029,49,Left Hand,Mid Shoulder,-,0.0677549475840351,-0.02096143659764484,0.4766867756843567
1030,49,Left Hand,Left Shoulder,1,0.1350394049695751,-0.13330292996579374,0.4339751601219177
1031,49,Left Hand,Left Elbow,3,0.21608732734239308,-0.21852466758900843,0.19247430562973022
1032,49,Left Hand,Left Wrist,5,0.06917218957460129,-0.21609016057664113,0.00541001558303833
1033,49,Right Hand,Mid Shoulder,-,0.0677549475840351,-0.02096143659764484,0.4766867756843567
1034,49,Right Hand,Right Shoulder,2,0.02145198826110569,0.11496606174296176,0.4489883780479431
1035,49,Right Hand,Right Elbow,4,-0.02299810852491641,0.27052336636370455,0.2210133671760559
1036,49,Right Hand,Right Wrist,6,-0.1301494380422809,0.14723454120940005,0.047230303287506104
1037,49,Left Leg,Mid Hip,-,0.0,0.0,0.0
1038,49,Left Leg,Left Hip,7,0.05503059272086829,-0.12384449240380484,-0.012336134910583496
1039,49,Left Leg,Left Knee,9,0.1209000656417629,-0.04020628627949914,-0.4532529413700104
1040,49,Left Leg,Left Ankle,11,0.38083027396714897,0.06256165805643826,-0.7929208874702454
1041,49,Right Leg,Mid Hip,-,0.0,0.0,0.0
1042,49,Right Leg,Right Hip,8,-0.05501460190498611,0.12384756359642776,0.012293994426727295
1043,49,Right Leg,Right Knee,10,-0.17095123137914922,0.03412288132494716,-0.4101226329803467
1044,49,Right Leg,Right Ankle,12,-0.1827870150991657,0.05218711200541286,-0.8421335816383363
1045,49,Body,Mid Hip,14,0.0,0.0,0.0
1046,49,Body,Waist,-,0.05386932287728989,-0.001163172690212338,0.22179704904556274
1047,49,Body,Mid Shoulder,13,0.0677549475840351,-0.02096143659764484,0.4766867756843567
1048,49,Body,Head,-,0.0029773153401037914,-0.04139277633839804,0.5459732413291931
1049,49,Body,Nose,0,0.06729789916789738,-0.0005068510454293381,0.6193556189537048
1050,50,Left Hand,Mid Shoulder,-,0.07247105471287792,-0.02046901024186807,0.47669219970703125
1051,50,Left Hand,Left Shoulder,1,0.13982843093072,-0.13241478837335308,0.4337548017501831
1052,50,Left Hand,Left Elbow,3,0.2184187643924815,-0.21586337722146706,0.19146728515625
1053,50,Left Hand,Left Wrist,5,0.07039454809819282,-0.21555912531221108,0.0039885640144348145
1054,50,Right Hand,Mid Shoulder,-,0.07247105471287792,-0.02046901024186807,0.47669219970703125
1055,50,Right Hand,Right Shoulder,2,0.024744673142777115,0.11540850960409443,0.44884896278381325
1056,50,Right Hand,Right Elbow,4,-0.023504463513745483,0.2675966020742635,0.21859991550445557
1057,50,Right Hand,Right Wrist,6,-0.1309878356059926,0.14381261133348744,0.046875596046447754
1058,50,Left Leg,Mid Hip,-,0.0,0.0,0.0
1059,50,Left Leg,Left Hip,7,0.057509454409228014,-0.12312971092069347,-0.014835238456726074
1060,50,Left Leg,Left Knee,9,0.11455694071446482,-0.04643237627351477,-0.45815956592559814
1061,50,Left Leg,Left Ankle,11,0.3858806066909892,0.06121796332990923,-0.7837496399879457
1062,50,Right Leg,Mid Hip,-,0.0,0.0,0.0
1063,50,Right Leg,Right Hip,8,-0.057492238958729985,0.12313327156698503,0.014793038368225098
1064,50,Right Leg,Right Knee,10,-0.16083615787829328,0.03539040648138323,-0.41131073236465454
1065,50,Right Leg,Right Ankle,12,-0.1611173874935048,0.05604541265165603,-0.8440368771553041
1066,50,Body,Mid Hip,14,0.0,0.0,0.0
1067,50,Body,Waist,-,0.056507217208491015,-0.0012741837581415714,0.2216634750366211
1068,50,Body,Mid Shoulder,13,0.07247105471287792,-0.02046901024186807,0.47669219970703125
1069,50,Body,Head,-,0.007385005685136915,-0.03945797718370157,0.5457619428634644
1070,50,Body,Nose,0,0.07133846960459772,0.0011963840643147287,0.6186573505401611
1071,51,Left Hand,Mid Shoulder,-,0.07688518057875617,-0.018583392416985516,0.47693097591400146
1072,51,Left Hand,Left Shoulder,1,0.14500740359835618,-0.1298847549314814,0.4345688819885254
1073,51,Left Hand,Left Elbow,3,0.22124812196307167,-0.21268159679129892,0.19127607345581055
1074,51,Left Hand,Left Wrist,5,0.07239256988577827,-0.21454279652789401,0.003040611743927002
1075,51,Right Hand,Mid Shoulder,-,0.07688518057875617,-0.018583392416985516,0.47693097591400146
1076,51,Right Hand,Right Shoulder,2,0.02728736217432007,0.11655383774086658,0.4492485523223875
1077,51,Right Hand,Right Elbow,4,-0.02388760258145333,0.26590048738762556,0.21763384342193604
1078,51,Right Hand,Right Wrist,6,-0.13121723939366342,0.1386755950097722,0.04835027456283558
1079,51,Left Leg,Mid Hip,-,0.0,0.0,0.0
1080,51,Left Leg,Left Hip,7,0.06019798110537517,-0.12162299982264811,-0.01697361469268799
1081,51,Left Leg,Left Knee,9,0.10558387826495157,-0.05694664052680302,-0.46222901344299316
1082,51,Left Leg,Left Ankle,11,0.3885521609645366,0.05957424112602888,-0.7723584771156311
1083,51,Right Leg,Mid Hip,-,0.0,0.0,0.0
1084,51,Right Leg,Right Hip,8,-0.06017947007603643,0.12162641652867018,0.016930460929870605
1085,51,Right Leg,Right Knee,10,-0.14957442690320022,0.036453360999075785,-0.4121391177177429
1086,51,Right Leg,Right Ankle,12,-0.13903453756756784,0.060370320761648985,-0.8455166816711427
1087,51,Body,Mid Hip,14,0.0,0.0,0.0
1088,51,Body,Waist,-,0.05867828618102067,-0.0006458514089899151,0.22138977050781228
1089,51,Body,Mid Shoulder,13,0.07688518057875617,-0.018583392416985516,0.47693097591400146
1090,51,Body,Head,-,0.01137191619091027,-0.037501876866372116,0.5466431379318237
1091,51,Body,Nose,0,0.07547920386605247,0.003868395770041385,0.6188498735427856
1092,52,Left Hand,Mid Shoulder,-,0.07933153876911085,-0.017609393909879128,0.4771004915237427
1093,52,Left Hand,Left Shoulder,1,0.14817974636207507,-0.12811479599804443,0.43538105487823486
1094,52,Left Hand,Left Elbow,3,0.22225334415088577,-0.20938920111984763,0.19064009189605713
1095,52,Left Hand,Left Wrist,5,0.07437088260303426,-0.21198297174305472,0.0029453039169311523
1096,52,Right Hand,Mid Shoulder,-,0.07933153876911085,-0.017609393909879128,0.4771004915237427
1097,52,Right Hand,Right Shoulder,2,0.027854680212840256,0.11668741075663996,0.4494192600250244
1098,52,Right Hand,Right Elbow,4,-0.024993755725517947,0.26468669740825135,0.21699154376983643
1099,52,Right Hand,Right Wrist,6,-0.13343165150035924,0.13293334214358757,0.050766587257385254
1100,52,Left Leg,Mid Hip,-,0.0,0.0,0.0
1101,52,Left Leg,Left Hip,7,0.06323344180236745,-0.11960796149105583,-0.019062817096710205
1102,52,Left Leg,Left Knee,9,0.09505327710758135,-0.06540865333408873,-0.46547627449035645
1103,52,Left Leg,Left Ankle,11,0.38800515899310994,0.05982189743190247,-0.7599389553070068
1104,52,Right Leg,Mid Hip,-,0.0,0.0,0.0
1105,52,Right Leg,Right Hip,8,-0.06321425071109835,0.11961123464971017,0.01901829242706299
1106,52,Right Leg,Right Knee,10,-0.14078930845607823,0.03766846029429867,-0.41244047880172735
1107,52,Right Leg,Right Ankle,12,-0.11861790796865535,0.06387656299739317,-0.8462716341018678
1108,52,Body,Mid Hip,14,0.0,0.0,0.0
1109,52,Body,Waist,-,0.060367650481566656,-0.0004187885078863294,0.22108995914459229
1110,52,Body,Mid Shoulder,13,0.07933153876911085,-0.017609393909879128,0.4771004915237427
1111,52,Body,Head,-,0.013808366971716154,-0.03694809110493223,0.546929121017456
1112,52,Body,Nose,0,0.07681102225433276,0.0055699285712761705,0.6188435554504395
1113,53,Left Hand,Mid Shoulder,-,0.08030198648339132,-0.01701037786551746,0.47692614793777466
1114,53,Left Hand,Left Shoulder,1,0.1506857810891233,-0.12676818869658746,0.43606358766555786
1115,53,Left Hand,Left Elbow,3,0.22354597732191903,-0.20823393962928086,0.1913333535194397
1116,53,Left Hand,Left Wrist,5,0.07553965732222422,-0.21089281342574395,0.004149377346038818
1117,53,Right Hand,Mid Shoulder,-,0.08030198648339132,-0.01701037786551746,0.47692614793777466
1118,53,Right Hand,Right Shoulder,2,0.027381592837627915,0.11638499595574094,0.4492664933204653
1119,53,Right Hand,Right Elbow,4,-0.025790742191020385,0.26386670567444526,0.21607476472854614
1120,53,Right Hand,Right Wrist,6,-0.13533315673703328,0.12953430213383393,0.052994608879089244
1121,53,Left Leg,Mid Hip,-,0.0,0.0,0.0
1122,53,Left Leg,Left Hip,7,0.06628052279120311,-0.11766203693696296,-0.02137470245361328
1123,53,Left Leg,Left Knee,9,0.07944854482775551,-0.08007727764197616,-0.4689274430274964
